index,text,class
1622,"This app has been mostly great, however in the last couple months the widget has stopped working. Sometimes I wake up in the morning, or check my calendar in the middle of the day and it says it's the previous day and none of the buttons will work. The only thing I can do is restart my phone. One plus 5. Edit: I am using stock launcher, and I have changed battery optimization to off we shall see if that fixes it. Thank you for the reply.",truthful
1624,"The app has a strong password manager, but the autofill feature is buggy.",truthful
1627,"I've only just started using this app, but it seems to be exactly what I was looking for. It allows you to create customised event types, programme start and end times for events, set repeating events. It's simple, but not lacking in features. One suggestion I have is the ability to see a weekly view of the schedule.",truthful
1628,"The app’s weather tracker is reliable, but it doesn’t provide frost advisories.",truthful
1630,"The app’s document editor is good, but it doesn’t support adding charts or tables to documents.",truthful
1631,"Complicated interface. Adding a repeating task for specific days in the week is very tedious and buggy. I added a task repeating Mon, Wednesday, Friday and it gets added to my list for today, Saturday. UI and UX could really use an overhaul.",truthful
1634,This is the best app for me!,truthful
1636,"The app’s photo editing tools are great for basic adjustments, but it doesn’t offer more advanced features like lens correction or noise reduction, which could be limiting for users looking to make professional-grade edits. Adding these advanced tools would make it a stronger choice for photography enthusiasts.",truthful
1637,The app is exactly what I was searching for since a long long time. It would be even better if there was some web app or desktop app for it.,truthful
1639,App is very useful however it works slow on my macbook,truthful
1642,"overall its a very good app, does the job, great user interface. however facing issues sometimes when tasks marked completed on widgets are again showed as pending.",truthful
1643,It syncs EVERYTHING. terrible. you have to get the pro version in order to be able to do anything actually worth while!!!,truthful
1644,"The app’s voice memo feature records clearly, but it doesn’t allow for editing or trimming recordings.",truthful
1645,This is closest to my expectations,truthful
1646,"The app’s weather alerts are accurate, but it doesn’t provide severe weather warnings.",truthful
1647,"The app supports multiple languages, but switching between them is complicated.",truthful
1650,There is some problem. It no longer gives me warning and redirects me back to forest when I use some other app.,truthful
1651,"The app’s document signing feature is useful, but it doesn’t support multiple signers.",truthful
1652,"The app’s task manager is helpful, but it doesn’t allow users to set deadlines for tasks.",truthful
1653,Does not repeat every two days as set. Pretty damn useless. Uninstalled.,truthful
1655,"Great concept, but I can't even create an avatar. This is a constant bug listed in reviews. The company says that your selections should show up after you start actually using the app, but how can they when we can't even actually CHOOSE anything. I guess I'll try one of the competitors apps.",truthful
1657,"I liked, but in my cellphone had some bugs (galaxy A8+). I think if this app had a function to sync with the phone calendar (google calendar or samsung calendar) it would be much better",truthful
1659,"Without upgrading to premium, can only track up to 5 habits",truthful
1660,"I have a problem staying off my phone, and this gives me the stimulus to stay off and get to work. I do appreciate it.",truthful
1661,So far so good.,truthful
1662,"The performance is good, but it needs more advanced features for power users.",truthful
1663,"The app is effective, but the interface could be more modern.",truthful
1664,"It's a calendar app. The job is pretty straightforward, but it does it very well, quickly, and in a nice interface. Specific items: syncing with Tasks is great. Syncing with other to-do apps like TickTick would be dreamy, but that's asking a bit much. Being able to set defaults for making new events is good. The color scheme is nice and not all blinding shades like many apps, and I love how customizable it is. I haven't used event ""Groups"" but it looks like a great feature. TLDR great app",truthful
