category,polarity,class,text
Pet_Supplies_5,negative,deceptive,My dogs do not like this. The only reason I gave it 4 stars is because the one we bought had a very small plastic bag.  The dog was not happy about it and was shaking it.  It was a little hard for him to
Pet_Supplies_5,negative,deceptive,"This is a nice idea, but the design isn't good enough.

The top has a suction cup that can be clipped to the sides, and the top is very large.

The top is not waterproof, which makes it very"
Pet_Supplies_5,negative,deceptive,"It may work for others, but I wouldn't recommend this to anyone who is a strong chewer.  If your dog is a chewer then the Tasers are great.I have used this product for about a year now, and it works"
Pet_Supplies_5,negative,deceptive,"I did a lot of research on the quality of these treats and they are just the right size.I bought this for my dog, and it is the best product I have found for him. It is his favorite toy. I am very pleased."
Pet_Supplies_5,negative,deceptive,"These seem to be good quality. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have used this product for about a year now, and it works great"
Pet_Supplies_5,negative,deceptive,"This is a sweet jacket. It's lightweight and comfortable for my puppy, and the buckle fits well. The harness is also a bit small for her, but the adjustable height is nice. I would highly recommend this product."
Pet_Supplies_5,negative,deceptive,"The one I received was a little too small, but I will keep it for the next one.I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased with it"
Pet_Supplies_5,negative,deceptive,"My English retriever pup has been on the market for a few years now, and I have always been a fan.  The plastic parts are very sturdy, and the cover is very sturdy.  The only complaint is that the cover is very thick. "
Pet_Supplies_5,negative,deceptive,I received this and asked if it was the best. I will say that it is a pretty good size and the harness is nice and thick. The dog is tall so it is pretty easy to slip into his harness. The harness is very thick and it fits
Pet_Supplies_5,negative,deceptive,Freaking useless - stopped working.Cats love it. I will keep it for the next couple of months. Great price!Works great.  My dog is a chewer and it's easy to get her to eat it.  If you feed it
Pet_Supplies_5,negative,deceptive,I am not sure this is an issue with the litter box but I do not think it has. I bought this for a friend who has a small dog and she had a very large ear. It was hard to get the ear out of it.
Pet_Supplies_5,negative,deceptive,"They seems to be good quality. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have used this product for about a year now, and it works great. "
Pet_Supplies_5,negative,deceptive,Thought this would be great for a puppy with long legs but it's too small for a dog with a short leg. The front part is too small for a puppy with a long leg.The dog loves it.  She's a bit lazy but it's
Pet_Supplies_5,negative,deceptive,"Very Noisy. The pump itself is a little noisy, but I will keep it for the next couple of months. Great price and I will definitely order again!I bought this for my puppy's tank.  It is a good size for a small dog."
Pet_Supplies_5,negative,deceptive,"This hay is usually good for an older dog, but I will admit that my older dog has a sensitive stomach.  The hay is also good for the dog who eats it, and that's what I feed her.  I will keep it for as long as she"
Pet_Supplies_5,negative,deceptive,"The collar is really pretty.  It's a very comfortable collar.  The only reason I'm giving it 4 stars is because I don't want my dog to wear a collar that's too big.  It's not a large collar, it's a very small"
Pet_Supplies_5,negative,deceptive,"Product not any thing like this. The only reason I gave it 4 stars is because the one we bought from the vet said it was ""too small"" and ""too big"". This is a small toy and the vet says it will last a few years."
Pet_Supplies_5,negative,deceptive,Not to sure if it works or not.  I've tried it on my dog and he doesn't seem to mind it.  I also have the Toothed version and it's just not as effective.  I'm not sure if it is just me or
Pet_Supplies_5,negative,deceptive,"If only my cats would eat it, but they love it.  If you have a cat who is allergic to the stuff, then this is the product you need.  I've been giving it to my cat for a few months now and she is very active and"
Pet_Supplies_5,negative,deceptive,I have a lab puppy and a 55 pound lab. He is a bit of a bully and we have had no problems with this toy. He is a very picky eater and it is difficult to get his teeth in. I am very pleased with this toy.
Pet_Supplies_5,negative,deceptive,"Finally got one that they use for the shipping and they are all happy!My cats love it.I bought this for a friend's cat and she is a huge fan of it. It is a little hard to get on the floor, but it is very sturdy and well"
Pet_Supplies_5,negative,deceptive,I have 2 young cats and have been using this litter for a long time. I have one older cat and one younger cat. The younger cat is a very picky eater and has been taking this litter for days. She's a bit lazy but I think this is helping
Pet_Supplies_5,negative,deceptive,"Cat's loved them. But one time she had an accident and was in her bed for a few hours.

I had to replace the bowls and then the plastic one. The plastic bowls were just as bad as the plastic ones I had. I wish I had found a"
Pet_Supplies_5,negative,deceptive,"I mistakenly bought the adult version of the cat food. I will not be buying the adult version.I bought this for my dog, and it is the best product I have found for him. It is his favorite toy. I am very pleased.I bought this for my dog"
Pet_Supplies_5,negative,deceptive,"Tried the free sample. Nowhere else has the quality of these treats been as good as the local pet store.  Great price and I will definitely order these again.  Highly recommended.I have used this product for about a year now, and it works great. "
Pet_Supplies_5,negative,deceptive,My cats are catnip junkies.  They love the taste.  My cats also like the taste of the other two.  The cats will eat the whole thing if they don't get it right away.  It's not a huge deal for a catnip
Pet_Supplies_5,negative,deceptive,for other dogs it might be a little too long. I will keep my dogs in the house.I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased with it and will purchase it again.
Pet_Supplies_5,negative,deceptive,"This step did not work for me, as the instructions said it would, but I was just using a pair of scissors to cut the ""hair"" off the ""hair"" and it worked. It was still going strong, so I was pleased.I bought this for my dog who"
Pet_Supplies_5,negative,deceptive,"This may have been a little on the pricey side. I will say that my cats are pretty picky about food. The Chicken, Chicken & Rice have a great flavor, and it's worth the price. It's a little pricey for one cat (who is still quite picky"
Pet_Supplies_5,negative,deceptive,"Bought this & was totally happy with it.  The two of us have a very strong dog.  The top is a nice, solid area, the top is a great height, and it's well made.  The carpet is very thick.  I don't know how long"
Pet_Supplies_5,negative,deceptive,I have put this in a bathtub with a large water dish and my cat loves to drink. I had to replace the bowls with some other plastic ones because it is so thick. The only problem is that it was a little too big for my two cats.
Pet_Supplies_5,negative,deceptive,"Unfortunately when you really get into it, the materials are thick enough to make it hard to throw.

I had to replace the bowls with some other plastic, so it is pretty much impossible to get it to be fixed in a matter of minutes.

It does not have the"
Pet_Supplies_5,negative,deceptive,Should have listened to the reviewers. The quality is good but it's not really the best one. I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased with it and will purchase it again.
Pet_Supplies_5,negative,deceptive,"The cats like the flavor, but the cats don't like it as much. I have one cat that loves the flavor and the other cat that is a bit picky about it. The cats aren't picky about it, but they aren't going to use it."
Pet_Supplies_5,negative,deceptive,Not for outside!  The material is strong and very comfortable for my puppy!  She's just a little big but the leash is a bit too long for her to jump on it and slip it off. It's a little thin for her but it's worth it.
Pet_Supplies_5,negative,deceptive,This collar did indeed have some stretchy stitching on it but it did not have the strong edge. I had to replace the collar with another one because the cover was very loose and it was difficult to put it back on. I would not recommend this product.
Pet_Supplies_5,negative,deceptive,"I thought I would be happy with the quality and durability of this product, but I was disappointed.

I had to replace a couple of the ring-like holes in the back of the container.  It was a little difficult to clean them out with a sharp-end comb, but it"
