category,polarity,class,text
Sports_and_Outdoors_5,negative,truthful,"Don't get me wrong, it's a decent enough compass for the value, but I can barely read the print
even with my glasses on."
Sports_and_Outdoors_5,negative,truthful,Not a Ka-Bar knife but a Bud-K. I should know. I bought one a few years ago. Great for cosplay or Halloween party.
Sports_and_Outdoors_5,negative,truthful,Not so great given no holes or snaps or any way to attach to holster and leather strapping is very thin and slender.
Sports_and_Outdoors_5,negative,truthful,Much smaller than expected. I had to purchase another one just so it would be long enough for me to lay down on it.
Sports_and_Outdoors_5,negative,truthful,"This isn't gel.  It's Pepper Spray + CS Gas + UV dye, which is not safe for use indoors the way gel is."
Sports_and_Outdoors_5,negative,truthful,Would have been perfect but two tiles were damaged. Went to local hardware store to just replace the two and they were not compatible
Sports_and_Outdoors_5,negative,truthful,Item arrived and looks great will try this weekend. Disappointed it was advertised with a carrying case but did not receive one in package
Sports_and_Outdoors_5,negative,truthful,"Unit works, but the cover seem to big for my High sierra pack, so it don't fit in flush.
The value works good, no spills."
Sports_and_Outdoors_5,negative,truthful,The glue on the back of these things is crap. They don't stick to the wall... At least not for longer than a few hours.
Sports_and_Outdoors_5,negative,truthful,"This food packet will do the trick,  but packaging could be a tighter seal,  guess we will see the longevity of the food."
Sports_and_Outdoors_5,negative,truthful,The top on the is hard to open and close. Sometimes I have to really shut it down hard to get it to work right.
Sports_and_Outdoors_5,negative,truthful,"built may rivet builds, decided to try a screw build. I won't do another. Rivets are easy enough, don't see a benefit to a screwbuild."
Sports_and_Outdoors_5,negative,truthful,Not a big as described.  Says 49 inches in long but it won't fit a 44 inch waist.  Not for any big guys.
Sports_and_Outdoors_5,negative,truthful,Unfortunately all the bandages are way too small to treat a moderate size wound. I had to go to pharmacy to buy something bigger anyway.
Sports_and_Outdoors_5,negative,truthful,"Quality is fine.  Nice that they included a cord extension.  Unfortunately, my Samsung S3 with Otterbox case does not fit in the bag."
Sports_and_Outdoors_5,negative,truthful,Fits well and met my expectations.  Three stars because I believe these rings are priced at least three times higher than they should be.
Sports_and_Outdoors_5,negative,truthful,"The seat is still way to wide for a mans exercise bike, but its much better than the stock seat supplied on the Schwinn Aerodyne AD6."
Sports_and_Outdoors_5,negative,truthful,"Love the M9, but cheap plastic and broke off easily for the use of 1 hour. Still have the magazine for the remembrance of my M9."
Sports_and_Outdoors_5,negative,truthful,"It is a nice little coin purse, but  I know the stenciled lettering will just not last very long, so I'll use it at home."
Sports_and_Outdoors_5,negative,truthful,Kept losing air. pump it up and hours later too soft to use. Wish I had returned it within the 30 days. Headed to garbage now.
Sports_and_Outdoors_5,negative,truthful,"Grips tore after shooting about 5 times, my XDS started moving in my hand, while shooting, when I looked the back of the grip was torn."
Sports_and_Outdoors_5,negative,truthful,"This worked pretty well for me, but it is overpriced. I paid $17, and it should be more like $10-$12. At $17, not a great value."
Sports_and_Outdoors_5,negative,truthful,"I purchased two, one of the pressure switches broke right out of the box. kind of disappointing. Overall worth the money paid  for  them."
Sports_and_Outdoors_5,negative,truthful,Sight tool was well made but needed some padding to not allow the direct contact with pistol slide.  It allowed the slide go get scuffed.
Sports_and_Outdoors_5,negative,truthful,These things need to be wider and stronger. They stretch out to easily and the sowing comes apart on the Velcro after a couple of months.
Sports_and_Outdoors_5,negative,truthful,The stitching around the thumb is in a really weird spot and it makes them incredibly uncomfortable. Thin and comfortable enough but I had to return them
Sports_and_Outdoors_5,negative,truthful,"Dude this is black on GRAY not black on black. Black on black bottom of bill is black. This hat is tight, and not what I ordered."
Sports_and_Outdoors_5,negative,truthful,I bough this when I was first starting out in AIRSOFT play.  These are NOT very good.  I would not recommend for AIRSOFT CQB play.
Sports_and_Outdoors_5,negative,truthful,if I knew what I know now that I know what I didn't knew. I would have gotten a bear canister because these things don't last thaaaat long.
Sports_and_Outdoors_5,negative,truthful,Not as good as Troy flip ups but what do you expect.  I hate the rear small opening (dot). But that's just me.  They work fine.
Sports_and_Outdoors_5,negative,truthful,"looks good, but flimsy. if left on the bike carrier the wind catches it like a sail.
also. came off while riding. don't know when. this one is gone."
Sports_and_Outdoors_5,negative,truthful,Always get water in them compared with other glasses that don't get water at all. Maybe they are good for kids not for adults. I recommend you other glasses.
Sports_and_Outdoors_5,negative,truthful,Line is strong & does the job but it has a lot of memory. Nothing special but its as good as most cheaper mono line that i have used.
Sports_and_Outdoors_5,negative,truthful,You get what you pay for.  Tiny and cheap.  Better than no knife at all.  OK for a desk drawer or car console for light duty.
